station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
WYS,2023-09-05 01:35,51.80,51.80,100.00,0.00,0.00,0.00,30.04,M,10.00,M,FEW,FEW,SCT,M,3700.00,4900.00,11000.00,M,M,M,M,M,M,M,M,51.80,KWYS 050135Z AUTO 00000KT 10SM FEW037 FEW049 SCT110 11/11 A3004 RMK AO2,M
WYS,2023-09-05 02:55,51.80,51.80,100.00,0.00,0.00,0.00,30.09,M,10.00,M,OVC,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,51.80,KWYS 050255Z AUTO 00000KT 10SM OVC047 11/11 A3009 RMK AO2,M
WYS,2023-09-05 03:55,50.00,50.00,100.00,220.00,3.00,0.00,30.10,M,10.00,M,BKN,OVC,M,M,5000.00,6000.00,M,M,M,M,M,M,M,M,M,50.00,KWYS 050355Z AUTO 22003KT 10SM BKN050 OVC060 10/10 A3010 RMK AO2,M
WYS,2023-09-05 04:55,50.00,50.00,100.00,200.00,3.00,0.00,30.11,M,10.00,M,FEW,SCT,OVC,M,4000.00,4800.00,6000.00,M,M,M,M,M,M,M,M,50.00,KWYS 050455Z AUTO 20003KT 10SM FEW040 SCT048 OVC060 10/10 A3011 RMK AO2,M
WYS,2023-09-05 05:55,48.20,48.20,100.00,0.00,0.00,0.00,30.12,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,48.20,KWYS 050555Z AUTO 00000KT 10SM OVC060 09/09 A3012 RMK AO2,M
WYS,2023-09-05 06:55,48.20,48.20,100.00,220.00,4.00,0.00,30.14,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,46.34,KWYS 050655Z AUTO 22004KT 10SM OVC065 09/09 A3014 RMK AO2,M
WYS,2023-09-05 07:55,48.20,48.20,100.00,220.00,4.00,0.00,30.14,M,10.00,M,BKN,BKN,M,M,7000.00,8000.00,M,M,M,M,M,M,M,M,M,46.34,KWYS 050755Z AUTO 22004KT 10SM BKN070 BKN080 09/09 A3014 RMK AO2,M
WYS,2023-09-05 08:55,46.40,46.40,100.00,0.00,0.00,0.00,30.15,M,10.00,M,FEW,BKN,OVC,M,1600.00,2700.00,7500.00,M,M,M,M,M,M,M,M,46.40,KWYS 050855Z AUTO 00000KT 10SM FEW016 BKN027 OVC075 08/08 A3015 RMK AO2,M
WYS,2023-09-05 09:55,46.40,46.40,100.00,0.00,0.00,0.00,30.16,M,10.00,M,FEW,OVC,M,M,2000.00,7500.00,M,M,M,M,M,M,M,M,M,46.40,KWYS 050955Z AUTO 00000KT 10SM FEW020 OVC075 08/08 A3016 RMK AO2,M
WYS,2023-09-05 10:55,46.40,46.40,100.00,0.00,0.00,0.00,30.16,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,46.40,KWYS 051055Z AUTO 00000KT 10SM OVC075 08/08 A3016 RMK AO2,M
WYS,2023-09-05 11:55,46.40,46.40,100.00,0.00,0.00,0.00,30.17,M,10.00,M,SCT,OVC,M,M,2000.00,7000.00,M,M,M,M,M,M,M,M,M,46.40,KWYS 051155Z AUTO 00000KT 10SM SCT020 OVC070 08/08 A3017 RMK AO2,M
WYS,2023-09-05 12:55,46.40,46.40,100.00,0.00,0.00,0.00,30.18,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,46.40,KWYS 051255Z AUTO 00000KT 10SM OVC070 08/08 A3018 RMK AO2,M
WYS,2023-09-05 13:55,46.40,46.40,100.00,0.00,0.00,0.00,30.19,M,10.00,M,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,M,M,M,46.40,KWYS 051355Z AUTO 00000KT 10SM OVC017 08/08 A3019 RMK AO2,M
WYS,2023-09-05 14:55,50.00,50.00,100.00,0.00,0.00,0.00,30.19,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,50.00,KWYS 051455Z AUTO 00000KT 10SM OVC075 10/10 A3019 RMK AO2,M
WYS,2023-09-05 15:55,51.80,51.80,100.00,0.00,0.00,0.00,30.20,M,10.00,M,FEW,OVC,M,M,1100.00,7500.00,M,M,M,M,M,M,M,M,M,51.80,KWYS 051555Z AUTO 00000KT 10SM FEW011 OVC075 11/11 A3020 RMK AO2,M
WYS,2023-09-05 16:55,53.60,50.00,87.56,0.00,0.00,0.00,30.20,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KWYS 051655Z AUTO 00000KT 10SM 12/10 A3020 RMK AO2,M
WYS,2023-09-05 17:55,57.20,50.00,76.82,M,4.00,0.00,30.20,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KWYS 051755Z AUTO VRB04KT 10SM 14/10 A3020 RMK AO2,M
WYS,2023-09-05 18:55,59.00,46.40,62.92,220.00,6.00,0.00,30.18,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KWYS 051855Z AUTO 22006KT 10SM 15/08 A3018 RMK AO2,M
WYS,2023-09-05 19:35,59.00,46.40,62.92,220.00,9.00,0.00,30.18,M,10.00,16.00,FEW,FEW,BKN,M,3200.00,4200.00,7500.00,M,M,M,M,M,M,M,M,59.00,KWYS 051935Z AUTO 22009G16KT 10SM FEW032 FEW042 BKN075 15/08 A3018 RMK AO2,M
WYS,2023-09-05 20:55,59.00,46.40,62.92,230.00,9.00,0.00,30.17,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KWYS 052055Z AUTO 23009KT 10SM 15/08 A3017 RMK AO2,M
WYS,2023-09-05 21:55,59.00,48.20,67.33,220.00,8.00,0.00,30.16,M,10.00,M,FEW,SCT,OVC,M,5500.00,6500.00,8000.00,M,M,M,M,M,M,M,M,59.00,KWYS 052155Z AUTO 22008KT 10SM FEW055 SCT065 OVC080 15/09 A3016 RMK AO2,M
WYS,2023-09-05 22:40,60.80,46.40,59.01,220.00,10.00,0.00,30.15,M,10.00,M,SCT,OVC,M,M,3700.00,8500.00,M,M,M,M,M,M,M,M,M,60.80,KWYS 052240Z AUTO 22010KT 10SM SCT037 OVC085 16/08 A3015 RMK AO2,M
WYS,2023-09-05 23:55,59.00,44.60,58.77,230.00,9.00,0.00,30.16,M,10.00,M,OVC,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,59.00,KWYS 052355Z AUTO 23009KT 10SM OVC090 15/07 A3016 RMK AO2,M
WYS,2023-09-06 00:55,59.00,46.40,62.92,220.00,6.00,0.00,30.15,M,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,59.00,KWYS 060055Z AUTO 22006KT 10SM SCT090 15/08 A3015 RMK AO2,M
WYS,2023-09-06 01:40,55.40,50.00,81.99,200.00,4.00,0.00,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KWYS 060140Z AUTO 20004KT 10SM CLR 13/10 A3015 RMK AO2,M
WYS,2023-09-06 02:55,53.60,46.40,76.50,200.00,8.00,0.00,30.16,M,10.00,M,SCT,BKN,M,M,6000.00,7000.00,M,M,M,M,M,M,M,M,M,53.60,KWYS 060255Z AUTO 20008KT 10SM SCT060 BKN070 12/08 A3016 RMK AO2,M
WYS,2023-09-06 03:55,48.20,48.20,100.00,0.00,0.00,0.00,30.17,M,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,48.20,KWYS 060355Z AUTO 00000KT 10SM FEW080 09/09 A3017 RMK AO2,M
WYS,2023-09-06 04:40,46.40,46.40,100.00,0.00,0.00,0.00,30.18,M,10.00,M,SCT,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,46.40,KWYS 060440Z AUTO 00000KT 10SM SCT055 08/08 A3018 RMK AO2,M
WYS,2023-09-06 05:55,42.80,42.80,100.00,0.00,0.00,0.00,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,KWYS 060555Z AUTO 00000KT 10SM CLR 06/06 A3018 RMK AO2,M
WYS,2023-09-06 06:35,41.00,41.00,100.00,0.00,0.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,KWYS 060635Z AUTO 00000KT 10SM CLR 05/05 A3019 RMK AO2,M
WYS,2023-09-06 07:55,39.20,39.20,100.00,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.20,KWYS 060755Z AUTO 00000KT 10SM CLR 04/04 A3020 RMK AO2,M
WYS,2023-09-06 08:55,37.40,37.40,100.00,0.00,0.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.40,KWYS 060855Z AUTO 00000KT 10SM CLR 03/03 A3019 RMK AO2,M
WYS,2023-09-06 09:40,35.60,35.60,100.00,0.00,0.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.60,KWYS 060940Z AUTO 00000KT 10SM CLR 02/02 A3019 RMK AO2,M
WYS,2023-09-06 10:55,35.60,35.60,100.00,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.60,KWYS 061055Z AUTO 00000KT 10SM CLR 02/02 A3020 RMK AO2,M
WYS,2023-09-06 11:55,33.80,33.80,100.00,0.00,0.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.80,KWYS 061155Z AUTO 00000KT 10SM CLR 01/01 A3021 RMK AO2,M
WYS,2023-09-06 12:40,33.80,33.80,100.00,0.00,0.00,0.00,30.21,M,9.00,M,BKN,M,M,M,200.00,M,M,M,M,M,M,M,M,M,M,33.80,KWYS 061240Z AUTO 00000KT 9SM BKN002 01/01 A3021 RMK AO2,M
WYS,2023-09-06 13:55,37.40,37.40,100.00,0.00,0.00,0.00,30.22,M,0.25,M,OVC,M,M,M,200.00,M,M,M,FG,M,M,M,M,M,M,37.40,KWYS 061355Z AUTO 00000KT M1/4SM FG OVC002 03/03 A3022 RMK AO2,M
WYS,2023-09-06 14:55,41.00,41.00,100.00,0.00,0.00,0.00,30.23,M,0.25,M,OVC,M,M,M,200.00,M,M,M,FG,M,M,M,M,M,M,41.00,KWYS 061455Z AUTO 00000KT 1/4SM FG OVC002 05/05 A3023 RMK AO2,M
WYS,2023-09-06 15:40,44.60,44.60,100.00,0.00,0.00,0.00,30.23,M,2.50,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,44.60,KWYS 061540Z AUTO 00000KT 2 1/2SM BR OVC002 07/07 A3023 RMK AO2 VIS 2V4,M
WYS,2023-09-06 16:55,51.80,50.00,93.55,0.00,0.00,0.00,30.21,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KWYS 061655Z AUTO 00000KT 10SM 11/10 A3021 RMK AO2,M
WYS,2023-09-06 17:55,59.00,46.40,62.92,170.00,4.00,0.00,30.20,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KWYS 061755Z AUTO 17004KT 10SM 15/08 A3020 RMK AO2,M
WYS,2023-09-06 18:55,62.60,42.80,48.28,220.00,12.00,0.00,30.18,M,10.00,17.00,FEW,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,62.60,KWYS 061855Z AUTO 22012G17KT 10SM FEW048 17/06 A3018 RMK AO2,M
WYS,2023-09-06 19:40,64.40,42.80,45.32,230.00,9.00,0.00,30.17,M,10.00,18.00,FEW,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,64.40,KWYS 061940Z AUTO 23009G18KT 10SM FEW046 18/06 A3017 RMK AO2,M
WYS,2023-09-06 20:40,66.20,41.00,39.72,220.00,13.00,0.00,30.16,M,10.00,19.00,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,66.20,KWYS 062040Z AUTO 22013G19KT 10SM FEW050 19/05 A3016 RMK AO2,M
WYS,2023-09-06 21:55,66.20,41.00,39.72,200.00,10.00,0.00,30.14,M,10.00,17.00,SCT,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,66.20,KWYS 062155Z AUTO 20010G17KT 10SM SCT055 19/05 A3014 RMK AO2,M
WYS,2023-09-06 22:55,64.40,39.20,39.43,220.00,11.00,0.00,30.14,M,10.00,20.00,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,64.40,KWYS 062255Z AUTO 22011G20KT 10SM FEW060 18/04 A3014 RMK AO2,M
WYS,2023-09-06 23:40,66.20,39.20,37.03,230.00,7.00,0.00,30.14,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KWYS 062340Z AUTO 23007G15KT 210V270 10SM CLR 19/04 A3014 RMK AO2,M
WYS,2023-09-07 00:55,64.40,41.00,42.28,210.00,9.00,0.00,30.13,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KWYS 070055Z AUTO 21009G15KT 10SM CLR 18/05 A3013 RMK AO2,M
WYS,2023-09-07 01:55,57.20,42.80,58.52,220.00,4.00,0.00,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KWYS 070155Z AUTO 22004KT 10SM CLR 14/06 A3013 RMK AO2,M
WYS,2023-09-07 02:35,51.80,42.80,71.26,0.00,0.00,0.00,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KWYS 070235Z AUTO 00000KT 10SM CLR 11/06 A3014 RMK AO2,M
WYS,2023-09-07 03:40,48.20,44.60,87.28,0.00,0.00,0.00,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,KWYS 070340Z AUTO 00000KT 10SM CLR 09/07 A3015 RMK AO2,M
WYS,2023-09-07 04:55,42.80,42.80,100.00,220.00,6.00,0.00,30.15,M,10.00,M,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,38.54,KWYS 070455Z AUTO 22006KT 10SM FEW070 06/06 A3015 RMK AO2,M
WYS,2023-09-07 05:55,50.00,44.60,81.61,200.00,4.00,0.00,30.16,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,50.00,KWYS 070555Z AUTO 20004KT 10SM BKN100 10/07 A3016 RMK AO2,M
WYS,2023-09-07 06:35,51.80,44.60,76.34,0.00,0.00,0.00,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,KWYS 070635Z AUTO 00000KT 10SM CLR 11/07 A3017 RMK AO2,M
WYS,2023-09-07 07:40,50.00,46.40,87.37,0.00,0.00,0.00,30.16,M,10.00,11.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,KWYS 070740Z AUTO 00000G11KT 10SM CLR 10/08 A3016 RMK AO2,M
WYS,2023-09-07 08:55,44.60,44.60,100.00,0.00,0.00,0.00,30.16,M,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,44.60,KWYS 070855Z AUTO 00000KT 10SM FEW100 07/07 A3016 RMK AO2,M
WYS,2023-09-07 09:55,41.00,41.00,100.00,0.00,0.00,0.00,30.18,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,KWYS 070955Z AUTO 00000KT 10SM CLR 05/05 A3018 RMK AO2,M
WYS,2023-09-07 10:40,37.40,37.40,100.00,0.00,0.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.40,KWYS 071040Z AUTO 00000KT 10SM CLR 03/03 A3019 RMK AO2,M
WYS,2023-09-07 11:35,41.00,41.00,100.00,0.00,0.00,0.00,30.19,M,10.00,M,BKN,OVC,M,M,8000.00,9500.00,M,M,M,M,M,M,M,M,M,41.00,KWYS 071135Z AUTO 00000KT 10SM BKN080 OVC095 05/05 A3019 RMK AO2,M
WYS,2023-09-07 12:55,42.80,42.80,100.00,140.00,6.00,0.00,30.20,M,10.00,M,FEW,SCT,BKN,M,2300.00,4000.00,5000.00,M,M,M,M,M,M,M,M,38.54,KWYS 071255Z AUTO 14006KT 10SM FEW023 SCT040 BKN050 06/06 A3020 RMK AO2,M
WYS,2023-09-07 13:40,42.80,42.80,100.00,0.00,0.00,0.00,30.22,M,10.00,M,OVC,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,42.80,KWYS 071340Z AUTO 00000KT 10SM OVC080 06/06 A3022 RMK AO2,M
WYS,2023-09-07 14:55,46.40,48.20,M,0.00,0.00,0.00,30.23,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KWYS 071455Z AUTO 00000KT 10SM 08/09 A3023 RMK AO2,M
WYS,2023-09-07 15:55,53.60,48.20,81.87,0.00,0.00,0.00,30.23,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KWYS 071555Z AUTO 00000KT 10SM 12/09 A3023 RMK AO2,M
WYS,2023-09-07 16:35,57.20,46.40,67.12,0.00,0.00,0.00,30.24,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KWYS 071635Z AUTO 00000KT 10SM 14/08 A3024 RMK AO2,M
WYS,2023-09-07 17:40,64.40,42.80,45.32,190.00,13.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KWYS 071740Z AUTO 19013KT 10SM CLR 18/06 A3023 RMK AO2,M
WYS,2023-09-07 18:55,66.20,44.60,45.60,240.00,11.00,0.00,30.21,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KWYS 071855Z AUTO 24011G16KT 10SM CLR 19/07 A3021 RMK AO2,M
WYS,2023-09-07 19:55,68.00,42.80,40.00,220.00,10.00,0.00,30.21,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KWYS 071955Z AUTO 22010G20KT 200V270 10SM CLR 20/06 A3021 RMK AO2,M
WYS,2023-09-07 20:40,68.00,41.00,37.32,200.00,12.00,0.00,30.21,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KWYS 072040Z AUTO 20012G19KT 10SM CLR 20/05 A3021 RMK AO2,M
WYS,2023-09-07 21:40,69.80,41.00,35.09,210.00,14.00,0.00,30.20,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KWYS 072140Z AUTO 21014G20KT 10SM CLR 21/05 A3020 RMK AO2,M
WYS,2023-09-07 22:55,69.80,39.20,32.72,220.00,19.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KWYS 072255Z AUTO 22019KT 10SM CLR 21/04 A3020 RMK AO2,M
WYS,2023-09-07 23:55,69.80,41.00,35.09,200.00,11.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KWYS 072355Z AUTO 20011KT 10SM CLR 21/05 A3019 RMK AO2,M
WYS,2023-09-08 00:40,68.00,41.00,37.32,210.00,7.00,0.00,30.19,M,10.00,13.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KWYS 080040Z AUTO 21007G13KT 10SM CLR 20/05 A3019 RMK AO2,M
WYS,2023-09-08 01:40,60.80,44.60,55.12,0.00,0.00,0.00,30.19,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KWYS 080140Z AUTO 00000KT 10SM CLR 16/07 A3019 RMK AO2,M
WYS,2023-09-08 02:55,53.60,46.40,76.50,0.00,0.00,0.00,30.21,M,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,53.60,KWYS 080255Z AUTO 00000KT 10SM FEW100 12/08 A3021 RMK AO2,M
WYS,2023-09-08 03:35,51.80,46.40,81.74,0.00,0.00,0.00,30.21,M,10.00,M,FEW,FEW,M,M,8000.00,9000.00,M,M,M,M,M,M,M,M,M,51.80,KWYS 080335Z AUTO 00000KT 10SM FEW080 FEW090 11/08 A3021 RMK AO2,M
WYS,2023-09-08 04:40,50.00,48.20,93.50,0.00,0.00,0.00,30.22,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,50.00,KWYS 080440Z AUTO 00000KT 10SM BKN110 10/09 A3022 RMK AO2,M
WYS,2023-09-08 05:35,46.40,46.40,100.00,0.00,0.00,0.00,30.21,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,46.40,KWYS 080535Z AUTO 00000KT 10SM SCT110 08/08 A3021 RMK AO2,M
WYS,2023-09-08 06:40,50.00,50.00,100.00,200.00,5.00,0.00,30.24,M,10.00,11.00,FEW,SCT,BKN,M,200.00,5500.00,7500.00,M,M,M,M,M,M,M,M,50.00,KWYS 080640Z AUTO 20005G11KT 10SM FEW002 SCT055 BKN075 10/10 A3024 RMK AO2,M
WYS,2023-09-08 07:40,48.20,48.20,100.00,40.00,3.00,0.00,30.23,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,47.21,KWYS 080740Z AUTO 04003KT 10SM OVC100 09/09 A3023 RMK AO2,M
WYS,2023-09-08 08:40,48.20,48.20,100.00,0.00,0.00,0.00,30.25,M,10.00,M,BKN,OVC,M,M,7500.00,9000.00,M,M,M,M,M,M,M,M,M,48.20,KWYS 080840Z AUTO 00000KT 10SM BKN075 OVC090 09/09 A3025 RMK AO2,M
WYS,2023-09-08 09:40,48.20,48.20,100.00,M,4.00,0.00,30.27,M,10.00,M,FEW,FEW,SCT,M,6500.00,7500.00,9000.00,M,M,M,M,M,M,M,M,46.34,KWYS 080940Z AUTO VRB04KT 10SM FEW065 FEW075 SCT090 09/09 A3027 RMK AO2,M
WYS,2023-09-08 10:35,48.20,48.20,100.00,110.00,8.00,0.00,30.24,M,10.00,14.00,FEW,BKN,BKN,M,7500.00,9500.00,12000.00,M,M,M,M,M,M,M,M,44.07,KWYS 081035Z AUTO 11008G14KT 10SM FEW075 BKN095 BKN120 09/09 A3024 RMK AO2,M
WYS,2023-09-08 11:40,44.60,44.60,100.00,0.00,0.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.60,KWYS 081140Z AUTO 00000KT 10SM CLR 07/07 A3022 RMK AO2,M
WYS,2023-09-08 12:40,41.00,41.00,100.00,0.00,0.00,0.00,30.24,M,10.00,M,BKN,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,41.00,KWYS 081240Z AUTO 00000KT 10SM BKN095 05/05 A3024 RMK AO2,M
WYS,2023-09-08 13:40,44.60,44.60,100.00,0.00,0.00,0.00,30.26,M,10.00,M,BKN,BKN,M,M,9000.00,11000.00,M,M,M,M,M,M,M,M,M,44.60,KWYS 081340Z AUTO 00000KT 10SM BKN090 BKN110 07/07 A3026 RMK AO2,M
WYS,2023-09-08 14:40,48.20,48.20,100.00,0.00,0.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,KWYS 081440Z AUTO 00000KT 10SM CLR 09/09 A3026 RMK AO2,M
WYS,2023-09-08 15:40,53.60,50.00,87.56,0.00,0.00,0.00,30.26,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,KWYS 081540Z AUTO 00000KT 10SM 12/10 A3026 RMK AO2,M
WYS,2023-09-08 16:55,60.80,46.40,59.01,0.00,0.00,0.00,30.26,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KWYS 081655Z AUTO 00000KT 10SM 16/08 A3026 RMK AO2,M
WYS,2023-09-08 17:40,66.20,42.80,42.57,210.00,13.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KWYS 081740Z AUTO 21013KT 10SM CLR 19/06 A3026 RMK AO2,M
WYS,2023-09-08 18:40,68.00,42.80,40.00,220.00,10.00,0.00,30.25,M,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KWYS 081840Z AUTO 22010G19KT 10SM CLR 20/06 A3025 RMK AO2,M
WYS,2023-09-08 19:55,71.60,35.60,26.71,230.00,12.00,0.00,30.25,M,10.00,21.00,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,71.60,KWYS 081955Z AUTO 23012G21KT 10SM FEW085 22/02 A3025 RMK AO2,M
WYS,2023-09-08 20:40,69.80,37.40,30.49,210.00,8.00,0.00,30.24,M,10.00,14.00,SCT,SCT,M,M,8000.00,9500.00,M,M,M,M,M,M,M,M,M,69.80,KWYS 082040Z AUTO 21008G14KT 10SM SCT080 SCT095 21/03 A3024 RMK AO2,M
WYS,2023-09-08 21:55,73.40,33.80,23.39,250.00,14.00,0.00,30.23,M,10.00,25.00,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,73.40,KWYS 082155Z AUTO 25014G25KT 10SM FEW085 23/01 A3023 RMK AO2,M
WYS,2023-09-08 22:55,68.00,35.60,30.20,250.00,8.00,0.00,30.24,M,10.00,13.00,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,68.00,KWYS 082255Z AUTO 25008G13KT 10SM FEW100 20/02 A3024 RMK AO2,M
WYS,2023-09-08 23:35,60.80,39.20,44.76,280.00,11.00,0.00,30.31,M,8.00,28.00,FEW,SCT,BKN,M,3300.00,5500.00,8500.00,M,M,M,M,M,M,M,M,60.80,KWYS 082335Z AUTO 28011G28KT 250V320 8SM FEW033 SCT055 BKN085 16/04 A3031 RMK AO2,M
WYS,2023-09-09 00:40,59.00,42.80,54.86,100.00,5.00,0.00,30.27,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,59.00,KWYS 090040Z AUTO 10005KT 10SM BKN110 15/06 A3027 RMK AO2,M
WYS,2023-09-09 01:40,55.40,48.20,76.66,0.00,0.00,0.00,30.27,M,10.00,M,SCT,SCT,M,M,9500.00,11000.00,M,M,M,M,M,M,M,M,M,55.40,KWYS 090140Z AUTO 00000KT 10SM SCT095 SCT110 13/09 A3027 RMK AO2,M
WYS,2023-09-09 02:55,50.00,50.00,100.00,270.00,3.00,0.00,30.29,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,50.00,KWYS 090255Z AUTO 27003KT 10SM SCT100 10/10 A3029 RMK AO2,M
WYS,2023-09-09 03:55,48.20,48.20,100.00,0.00,0.00,0.00,30.31,M,10.00,M,BKN,OVC,M,M,9000.00,11000.00,M,M,M,M,M,M,M,M,M,48.20,KWYS 090355Z AUTO 00000KT 10SM BKN090 OVC110 09/09 A3031 RMK AO2,M
WYS,2023-09-09 04:40,46.40,46.40,100.00,200.00,3.00,0.00,30.32,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,45.15,KWYS 090440Z AUTO 20003KT 10SM OVC110 08/08 A3032 RMK AO2,M
WYS,2023-09-09 05:55,46.40,46.40,100.00,0.00,0.00,0.00,30.34,M,10.00,M,FEW,FEW,M,M,9500.00,12000.00,M,M,M,M,M,M,M,M,M,46.40,KWYS 090555Z AUTO 00000KT 10SM FEW095 FEW120 08/08 A3034 RMK AO2,M
